Brand,Model,Company,1 stars,2 stars,4 stars,3 stars,5 stars,SSD,Colours,Operating system,Hard disk,Model Number,Processor,Graphics Processor,Dedicated Graphics,Finger Print Sensor,Resolution,Wi-Fi standards supported,Weight (kg),Dimensions (mm),Bluetooth version,Number of USB Ports,Series,Internal Mic,Touch Screen,Product Name,Touchpad,Battery Cell,Pointer Device,USB Ports,Cache,Mic In,Speakers,Multi Card Slot,RJ45 (LAN),HDMI Port,Ethernet,Price_Clean,RAM_GB,Screen_Size_inch,Base_Clock_Speed_GHz,Total_Ratings
Acer,ChromeBook 14 CP5-471-35T4,acer,9,0,45,0,45,0.0,Black,Chrome OS,32GB,14 CP5-471-35T4,Intel Core i3 6100U,Intel HD Graphics 520,No,0.0,1366x768 pixels,802.11 a/b/g/n/ac,1.45,22.35 x 330.96 x 8.94,,3.0,ChromeBook,Yes,0.0,"Acer Chromebook 14 CP5-471-35T4 Laptop (Chrome, 4GB RAM, 32GB HDD, Intel Core i3, Black, 14.0 Inch)",Unknown,3,Touchpad,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,90806,4.0,14.0,2.3,11.0
Asus,X540LA-XX538T,asus,57,14,0,0,29,0.0,Black,Windows 10,1TB,X540LA-XX538T,Intel Core i3 5th Gen,Intel Integrated Graphics,No,0.0,1366x768 pixels,802.11 b/g/n,1.9,381.00 x 251.00 x 27.20,4.0,3.0,X Series,Unknown,0.0,"Asus X540LA-XX538T Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Chocolate Black, 15.6 inch)",Unknown,3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10/100/1000 Base T,26999,4.0,15.6,2.16,7.0
Lenovo,ThinkPad P40,lenovo,67,0,33,0,0,0.0,Black,Unknown,No,P40,Intel Core i7 6th Gen 6600u,Unknown,Unknown,0.0,1920x1080 pixels,802.11 ac,1.8,229.00 x 38.10 x 7.60,,3.0,ThinkPad,Yes,0.0,"Lenovo Thinkpad P40 Laptop (8GB RAM, Intel Core i7, Black)",Yes,Unknown,Unknown,Unknown,4MB,Yes,Yes,Yes,Yes,Standard,Unknown,203027,8.0,,2.6,3.0
Asus,VivoBook Max X541SA,asus,0,0,0,0,0,0.0,Silver,Windows 10,500GB,Max X541SA,Intel Pentium Dual Core N3710,Unknown,Unknown,0.0,1366x768 pixels,Unknown,2.0,251.00 x 38.20 x 28.00,,2.0,VivoBook,Yes,0.0,"Asus Vivobook Max X541SA Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Pentium, Silver, 15.6 inch)",Yes,4,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,Standard,Unknown,55128,4.0,15.6,1.6,
Asus,NovaGo TP370QL-6G128G,asus,0,0,0,0,0,0.0,Grey,Windows 10,No,TP370QL-6G128G,Intel APU Quad Core,Unknown,Unknown,0.0,1920x1080 pixels,802.11 a/b/g/n/ac,1.4,393.70 x 221.00 x 316.00,4.1,3.0,NovaGo,Yes,0.0,"Asus NovaGo TP370QL-6G128G Laptop (Windows 10, 6GB RAM, 128GB HDD, Intel Quad Core, Grey, 13.3 inch)",Unknown,4,Touchpad,Unknown,Unknown,Unknown,Stereo Speakers,SD Card Reader,Unknown,Unknown,Unknown,92999,6.0,13.3,2.6,
Acer,Aspire ES1-523-20DG,acer,67,0,11,11,11,0.0,Black,DOS,1TB,ES1-523-20DG,Intel Atom Quad Core 6th Gen,AMD Radeon 315M,Unknown,0.0,1366x768 pixels,802.11 ac,2.4,381.00 x 258.00 x 24.60,3.0,3.0,Aspire,Unknown,0.0,"Acer Aspire E ES1-523-20DG Laptop (DOS, 4GB RAM, 1000GB HDD, AMD Black, 15.6 inch)",Unknown,3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,18499,4.0,15.6,1.8,9.0
HP,AY552TU,hp,0,0,0,0,0,0.0,Sparkling Black,DOS,1TB,AY552TU,Intel Core i3,Unknown,Unknown,0.0,1920x1080 pixels,802.11 ac,2.16,255.00 x 38.40 x 24.00,4.2,3.0,Unknown,Yes,0.0,"HP AY552TU Laptop (DOS, 8GB RAM, 1000GB HDD, Intel Core i3, Sparkling Black, 15.6 inch)",Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,SD Card Reader,Yes,Standard,Unknown,30449,8.0,15.6,2.16,
HP,15-BA041AU,hp,0,0,0,0,0,0.0,Silver,Windows 10,500GB,15-BA041AU,Unknown,Unknown,Unknown,0.0,1366x768 pixels,802.11 b/g/n,2.19,384.30 x 254.60 x 24.30,4.0,3.0,Unknown,Yes,0.0,"HP 15-BA041AU Laptop (Windows 10, 4GB RAM, 500GB HDD, AMD Dual Core E2, Silver, 15.6 inch)",Unknown,4,Touchpad,"2 x USB 2.0, 2 x USB 3.0, 2 x USB 3.0 (Type C)",Unknown,Unknown,2 Speakers,Yes,Unknown,Unknown,10/100 Base T,20990,4.0,15.6,2.16,
HP,245 G4,hp,16,2,30,9,44,0.0,Black,Windows 10,500GB,245 G4,Unknown,Unknown,Unknown,0.0,1920x1080 pixels,802.11 ac,2.2,242.00 x 34.50 x 24.00,4.2,3.0,Unknown,Yes,0.0,"HP 245 G4 Laptop (DOS, 4GB RAM, 500GB HDD, AMD Black, 14 inch)",Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,SD Card Reader,Yes,Standard,Unknown,20999,4.0,14.0,2.16,57.0
Asus,ZenBook UX330-UX330UA-FB157T,asus,0,0,0,0,0,0.0,Gold,Windows 10,512GB,UX330-UX330UA-FB157T,Intel Core i5,Unknown,Unknown,0.0,1920x1080 pixels,802.11 ac,2.28,278.00 x 46.20 x 6.80,4.2,3.0,ZenBook,Yes,0.0,"Asus Zenbook UX330-UX330UA-FB157T Laptop (Windows 10, 8GB RAM, 512GB HDD, Intel Core i5, Gold, 13.3 inch)",Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,SD Card Reader,Yes,Standard,Unknown,69000,8.0,13.3,2.16,
Acer,Aspire E E5-523-98R2,acer,0,0,0,0,0,0.0,Black,Linux,1TB,E5-523-98R2,AMD APU Dual Core A9 9410,AMD Radeon HD 8330 Graphics,Unknown,0.0,1366x768 pixels,802.11 ac,2.1,Unknown,4.1,3.0,Aspire E,Yes,0.0,"Acer Aspire E E5-523-98R2 Laptop (Linux, 4GB RAM, 1000GB HDD, AMD Black, 15.6 inch)",Yes,Unknown,Touchpad,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,10/100/1000 Base T,23547,4.0,15.6,2.9,
MSI,GL62M 7GN,msi,0,20,0,0,80,0.0,Black,Windows 10,Unknown,GL62M 7GN,Intel Core i7 7th Gen,Nvidia GeForce GTX 1050,Yes,0.0,1920x1810 pixels,802.11 ac,2.4,Unknown,,4.0,GL Series,Unknown,0.0,"MSI GL62M-7GN Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Black)",Unknown,6,Unknown,"1 x USB 2.0, 3 x USB 3.0",Unknown,Unknown,Unknown,Yes,Unknown,Standard,Gigabit Ethernet,84990,,15.6,3.5,5.0
Acer,Spin 5 SP513-52N-52PL,acer,0,0,0,0,0,0.0,Steel Grey,Windows 10,No,5 SP513-52N-52PL,Intel Core i5,Unknown,Unknown,0.0,1920x1080 pixels,802.11 ac,2.1,226.06 x 324.35 x 16.00,4.2,3.0,Spin,Unknown,1.0,"Acer Spin 5 SP513-52N-52PL Laptop (Windows 10, 8GB RAM, 256GB HDD, Intel Core i5, Steel Grey, 13.3 inch)",Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,SD Card Reader,Yes,Standard,Unknown,93012,8.0,13.3,2.16,
Acer,Aspire R 11 R3 131T-P71C,acer,0,0,0,0,0,0.0,Blue,Windows 10,500GB,R 11 R3 131T-P71C,Intel Pentium Dual Core 5th Gen,Unknown,Unknown,0.0,1366x768 pixels,802.11 ac,1.5,211.00 x 298.00 x 21.00,4.2,2.0,Aspire,Yes,0.0,"Acer Aspire R 11 R3 131T-P71C Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Pentium, Blue, 11.6 inch)",Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,SD Card Reader,Yes,Unknown,Unknown,28990,4.0,11.6,2.16,
HP,Envy W2K89UA,hp,0,0,0,0,0,0.0,Silver,Windows 10,512GB,W2K89UA,Intel Core i7,Unknown,Unknown,0.0,1920x1080 pixels,802.11 ac,3.08,283.00 x 41.60 x 25.00,4.2,3.0,Envy,Yes,0.0,"HP Envy W2K89UA Laptop (Windows 10, 16GB RAM, 512GB HDD, Intel Core i7, Silver, 15.6 inch)",Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,SD Card Reader,Yes,Unknown,Unknown,88999,16.0,15.6,2.16,
HP,15-DC0106TX,hp,0,0,0,0,0,0.0,Black,Windows 10,No,15-DC0106TX,Intel Core i7,Unknown,Unknown,0.0,1920x1080 pixels,802.11 a/b/g/n/ac,2.25,263.00 x 360.00 x 26.00,5.0,3.0,Unknown,Yes,0.0,"HP 15-DC0106TX Laptop (Windows 10, 16GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",Unknown,4,Touchpad,3 x USB 3.0,Unknown,Unknown,2 Speakers,Multi Format Card Reader,Unknown,Standard,Unknown,145000,16.0,15.6,2.2,
Lenovo,IdeaPad 320-14AST,lenovo,20,0,0,40,40,0.0,Black,DOS,1TB,320-14AST,Unknown,Unknown,Unknown,0.0,1920x1080 pixels,802.11 ac,2.1,249.00 x 33.80 x 23.00,4.2,3.0,IdeaPad,Unknown,0.0,"Lenovo Ideapad 320-14AST Laptop (DOS, 4GB RAM, 1000GB HDD, AMD Core E2, Black, 15.6 inch)",Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,SD Card Reader,Yes,Standard,Unknown,20400,4.0,15.6,2.16,5.0
Asus,X540SA-XX178D,asus,0,0,0,0,0,0.0,Red,DOS,500GB,X540SA-XX178D,Intel Pentium Dual Core,Unknown,Unknown,0.0,1920x1080 pixels,802.11 ac,1.9,301.00 x 50.10 x 6.60,4.2,3.0,Unknown,Yes,0.0,"Asus X540SA-XX178D Laptop (DOS, 4GB RAM, 500GB HDD, Intel Pentium, Red, 15.6 inch)",Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,SD Card Reader,Yes,Standard,Unknown,19999,4.0,15.6,2.16,
Asus,VivoBook K570UD-DS74,asus,0,0,0,0,0,0.0,Black,Windows 10,1TB,K570UD-DS74,Intel Core i7,Unknown,Unknown,0.0,1920x1080 pixels,802.11 ac,1.95,257.00 x 37.30 x 23.00,4.2,2.0,VivoBook,Yes,0.0,"Asus Vivobook K570UD-DS74 Laptop (Windows 10, 2GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,SD Card Reader,Unknown,Standard,Unknown,122964,2.0,15.6,2.16,
Asus,ROG Strix GL702VS-RS71,asus,0,0,0,0,0,0.0,Black,Unknown,1TB,GL702VS-RS71,Intel Core i7,Unknown,Unknown,0.0,1920x1080 pixels,802.11 ac,2.9,328.00 x 56.90 x 8.10,4.2,3.0,ROG Strix,Unknown,0.0,"Asus Rog Strix GL702VS-RS71 Laptop (8GB RAM, 1000GB HDD, Intel Core i7, Black, 17.3 inch)",Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,SD Card Reader,Yes,Standard,Unknown,604330,8.0,17.3,2.16,
Asus,ChromeBook C223NA-DH02-RD,asus,26,6,18,12,38,0.0,Red,Chrome OS,32GB,C223NA-DH02-RD,Intel Celeron Dual Core N3350,Intel HD Graphics,No,0.0,1366x768 pixels,802.11 ac,1.0,45.72 x 198.00 x 28.70,4.0,3.0,ChromeBook,Unknown,0.0,"Asus Chromebook C223NA-DH02-RD Laptop (Chrome, 4GB RAM, 32GB HDD, Intel Celeron, Red, 11.6 inch)",Unknown,Unknown,Unknown,1 x USB 3.0,2MB,Unknown,Unknown,Multi Format Card Reader,Unknown,Unknown,Unknown,60540,4.0,11.6,2.4,125.0
Acer,Aspire E E15-E5-576G-81GD,acer,0,0,0,0,0,0.0,Black,Windows 10 Home,No,E15-E5-576G-81GD,Intel Core i7,Unknown,Unknown,0.0,1920x1080 pixels,Unknown,2.39,259.00 x 38.20 x 30.00,4.2,3.0,Aspire E,Unknown,0.0,"Acer Aspire E E15-E5-576G-81GD Laptop (10 Home, 8GB RAM, 256GB HDD, Intel Core i7, Black, 15.6 inch)",Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,SD Card Reader,Yes,Standard,Unknown,79999,8.0,15.6,2.16,
Lenovo,IdeaPad 310 15Ikb,lenovo,0,0,0,0,0,0.0,Indigo Purple,Windows 10,1TB,310 15Ikb,Intel Core i5 7th Gen 7200U,Unknown,Unknown,0.0,1366x768 pixels,802.11 b/g/n,2.2,379.00 x 260.00 x 22.90,4.1,3.0,IdeaPad,Yes,0.0,"Lenovo Ideapad 310 15Ikb Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i5, Indigo Purple, 15.6 inch)",Yes,2,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,53352,4.0,15.6,2.5,
HP,15-BS609TU,hp,0,0,0,0,0,0.0,Black,Windows 10,500GB,15-BS609TU,Intel Pentium Dual Core,Unknown,Unknown,0.0,1920x1080 pixels,802.11 ac,2.1,254.00 x 38.00 x 24.00,4.2,3.0,Unknown,Unknown,0.0,"HP 15-BS609TU Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Pentium, Black, 15.6 inch)",Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,SD Card Reader,Yes,Standard,Unknown,27500,4.0,15.6,2.16,
HP,15Q-BR108TX,hp,0,0,0,0,0,0.0,Silver,Windows 10,1TB,15Q-BR108TX,Intel Core i7 8th Gen,Unknown,Unknown,0.0,1920x1080 pixels,802.11 ac,2.19,254.00 x 38.00 x 24.00,4.2,3.0,Unknown,Unknown,0.0,"HP 15Q-BR108TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Silver, 15.6 inch)",Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,SD Card Reader,Yes,Standard,Unknown,65980,8.0,15.6,2.16,
Dell,inspiron 3543,dell,22,3,32,5,38,0.0,Black,Linux,1TB,3543,Intel Core i3 5th Gen,Intel Integrated HD Graphics 5500,No,0.0,1366x768 pixels,802.11 b/g/n,2.1,Unknown,4.0,3.0,inspiron,Yes,0.0,"Dell Inspiron 3543 Laptop (DOS, 4GB RAM, 500GB HDD, Intel Pentium, Black, 15.6 inch)",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Stereo Speakers,3 in 1 card Reader,Unknown,Unknown,10/100 Base T,27500,4.0,15.6,2.16,60.0
HP,ChromeBook,hp,34,3,6,9,47,0.0,Silver,Chrome OS,No,Unknown,Intel Celeron Dual Core N2840,Unknown,Unknown,0.0,1366x768 pixels,802.11 ac,1.67,17.78 x 342.90 x 9.40,4.0,3.0,ChromeBook,Unknown,0.0,"HP Chromebook Laptop (Chrome, 4GB RAM, 16GB HDD, Intel Celeron, White, 14.0 Inch)",Unknown,Unknown,Unknown,"2 x USB 2.0, 1 x USB 3.0",1MB,Unknown,Stereo Speakers,1 Micro SD Card Reader,Unknown,Standard,Unknown,40100,4.0,14.0,2.16,32.0
Sony,Vaio VJS131X0211B,sony,25,0,0,0,75,0.0,Black,Windows 10,No,VJS131X0211B,Intel Core i5 6200U,Intel Integrated Graphics,No,0.0,1920x1080 pixels,802.11 ac,1.06,322.00 x 45.72 x 21.70,4.2,3.0,Vaio,Unknown,0.0,"Sony Vaio VJS131X0211B Laptop (Windows 10, 8GB RAM, 128GB HDD, Intel Core i5, Black)",Unknown,Unknown,Unknown,Unknown,3MB,Unknown,Unknown,SDXC Card Reader,Unknown,Standard,Unknown,125693,8.0,,2.8,8.0
AGB,Orion ZQ1608,agb,0,0,0,0,0,0.0,Silver,Windows 10,500GB,ZQ1608,Intel Core i7,Unknown,Unknown,0.0,1366x768 pixels,802.11 ac,1.3,200.00 x 32.00 x 20.00,4.2,2.0,Orion,Unknown,0.0,"AGB Orion ZQ-1608 Laptop (Windows 10, 8GB RAM, 500GB HDD, Intel Core i7, Silver, 14.0 Inch)",Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,SD Card Reader,Yes,Standard,Unknown,88000,8.0,14.0,2.16,
Acer,Aspire F F15-F5-573G-56CG,acer,0,0,0,0,0,0.0,Black,Windows 10,1TB,F15-F5-573G-56CG,Intel Core i5,Unknown,Unknown,0.0,1920x1080 pixels,802.11 ac,2.3,259.00 x 38.20 x 38.00,4.2,3.0,Aspire F,Yes,0.0,"Acer Aspire F F15-F5-573G-56CG Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,SD Card Reader,Yes,Standard,Unknown,58990,8.0,15.6,2.16,
MSI,PS42 8RB-059,msi,0,8,8,0,85,0.0,Silver,Windows 10,512GB,PS42 8RB-059,Intel Core i7 1st Gen 8550U,Nvidia GeForce MX150,Unknown,0.0,1920x1080 pixels,802.11 ac,2.4,48.50 x 31.20 x 7.90,4.1,4.0,Unknown,Unknown,0.0,"MSI PS42 8RB-059 Laptop (Windows 10, 16GB RAM, 512GB HDD, Intel Core i7, Silver, 14.0 Inch)",Unknown,4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Standard,Yes,197653,16.0,14.0,1.8,13.0
HP,ProBook 645 G4,hp,0,0,0,0,0,0.0,Silver,Windows 10,No,645 G4,Intel Core i5,Unknown,Unknown,0.0,1366x768 pixels,802.11 ac,1.73,240.00 x 34.00 x 21.00,4.2,2.0,ProBook,Unknown,0.0,"HP Probook 645 G4 Laptop (Windows 10, 8GB RAM, 256GB HDD, Intel Core i5, Silver, 14.0 Inch)",Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,SD Card Reader,Yes,Standard,Unknown,110109,8.0,14.0,2.16,
HP,5AY25PA,hp,0,0,0,0,0,0.0,Silver,Windows 10,1TB,5AY25PA,Intel Core i3 7th Gen,Unknown,Unknown,0.0,1920x1080 pixels,802.11 ac,2.1,246.00 x 37.60 x 22.00,4.2,3.0,Unknown,Unknown,0.0,"HP 5AY25PA Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Silver, 15.6 inch)",Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,SD Card Reader,Yes,Standard,Unknown,38990,4.0,15.6,2.16,
Asus,VivoBook E203MA-DB02,asus,0,0,0,0,0,0.0,Black,Windows 10 Home,No,E203MA-DB02,Intel Celeron Dual Core,Unknown,Unknown,0.0,1366x768 pixels,802.11 ac,0.9,490.22 x 287.00 x 44.96,4.2,1.0,VivoBook,Unknown,0.0,"Asus Vivobook E203MA-DB02 Laptop (Windows 10 Home, 4GB RAM, 32GB HDD, Intel Celeron, Black, 11.6 inch)",Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,SD Card Reader,Yes,Standard,Unknown,36809,4.0,11.6,2.16,
Acer,Switch 512-52P-35RA,acer,0,0,0,0,0,0.0,Black,Windows 10 Professional,No,512-52P-35RA,Intel Core i3,Unknown,Unknown,0.0,1366x768 pixels,802.11 ac,1.22,202.00 x 293.00 x 40.64,4.2,3.0,Switch,Unknown,0.0,"Acer Switch 512-52P-35RA Laptop (Windows 10 Pro, 4GB RAM, 128GB HDD, Intel Core i3, Black, 12.0 Inch)",Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,SD Card Reader,Yes,Standard,Unknown,183693,4.0,12.0,2.16,
Lenovo,V130,lenovo,33,2,14,9,42,0.0,Iron Grey,DOS,1TB,V130,Intel Core i3 7th Gen 7020U,Intel HD Graphics,No,0.0,1920x1080 pixels,Unknown,2.7,46.00 x 38.00 x 10.00,,3.0,Unknown,Unknown,0.0,"Lenovo Lenovo V130 Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Iron Grey, 15.6 inch)",Unknown,2,Unknown,Unknown,Unknown,Unknown,Stereo Speakers,4 in 1 Card Reader,Yes,Standard,Unknown,25379,4.0,15.6,2.3,43.0
Asus,VivoBook X407UA-BV345T,asus,30,9,21,11,28,0.0,Grey,Windows 10,1TB,X407UA-BV345T,Intel Core i3 7th Gen 7020U,Intel HD Graphics 620,No,0.0,1366x768 pixels,Unknown,1.55,58.42 x 246.00 x 32.80,,1.0,VivoBook,Unknown,0.0,"Asus Vivobook X407UA-BV345T Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Grey, 14.0 Inch)",Unknown,Unknown,Unknown,1 x USB 3.0,Unknown,Unknown,Yes,Unknown,Unknown,Standard,Unknown,42990,4.0,14.0,2.3,426.0
HP,15-AB584TX,hp,0,0,0,0,0,0.0,Natural Silver,Windows 10,2TB,15-AB584TX,Intel Core i7,Unknown,Unknown,0.0,1366x768 pixels,802.11 ac,2.26,261.00 x 38.50 x 23.00,4.2,3.0,Unknown,Yes,0.0,"HP 15-AB584TX Laptop (Windows 10, 16GB RAM, 2000GB HDD, Intel Core i7, Natural Silver, 15.6 inch)",Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,SD Card Reader,Yes,Standard,Unknown,76990,16.0,15.6,2.16,
Samsung,Spin 7 NP730QAA,samsung,0,0,0,0,0,0.0,Grey,Windows 10,No,7 NP730QAA,Intel Core i5 8th Gen 8250U,Unknown,Unknown,0.0,1920x1080 pixels,Unknown,1.45,315.72 x 215.39 x 18.54,4.1,3.0,Spin,Yes,1.0,"Samsung Spin 7 NP730QAA Laptop (Windows 10, 8GB RAM, 256GB HDD, Intel Core i5, Grey, 13.3 inch)",Unknown,Unknown,Unknown,Unknown,6MB,Unknown,Stereo Speakers,Unknown,Unknown,Unknown,Unknown,88190,8.0,13.3,1.6,
HP,15-AY016TU,hp,27,8,19,12,35,0.0,Black,Windows 10,500GB,15-AY016TU,Intel Celeron Dual Core N3060,Integrated Graphics Processor,Unknown,0.0,Unknown,802.11 b/g/n,2.19,384.00 x 255.00 x 24.00,,2.0,Unknown,Unknown,0.0,"HP 15-AY016TU Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Celeron, Black, 15.6 inch)",Unknown,4,Unknown,2 x USB 2.0,Unknown,Unknown,Unknown,SDXC Card Reader,Yes,Standard,Unknown,17997,4.0,15.6,1.6,26.0
Samsung,NoteBook 5 NP550XTA-K01US,samsung,0,0,0,0,0,0.0,Light Titan,Windows 10,1TB,5 NP550XTA-K01US,AMD Ryzen 5,Unknown,Unknown,0.0,1366x768 pixels,802.11 ac,2.3,248.92 x 378.46 x 22.86,4.2,3.0,NoteBook,Unknown,0.0,"Samsung Notebook 5 NP550XTA-K01US Laptop (Windows 10, 8GB RAM, 1000GB HDD, AMD Ryzen 5, Light Titan, 15.6 inch)",Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,SD Card Reader,Yes,Standard,Unknown,72051,8.0,15.6,2.16,
Lenovo,ThinkPad V330,lenovo,0,0,50,50,0,0.0,Black,Windows 10 Professional,256GB,V330,Intel Core i5 8250U,Intel HD Graphics 620,No,0.0,1920x1080 pixels,Unknown,1.8,Unknown,4.1,3.0,ThinkPad,Unknown,0.0,"Lenovo Thinkpad V330 Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Iron Grey, 14.0 Inch)",Unknown,2,Unknown,Unknown,6MB,Unknown,Unknown,4 in 1 Card Reader,Unknown,Standard,Unknown,40990,8.0,15.6,1.6,2.0
HP,ProBook 11 G2,hp,0,0,0,0,0,0.0,Black,Windows 10,No,11 G2,Intel Core i3,Unknown,Unknown,0.0,1366x768 pixels,802.11 ac,2.59,292.00 x 45.70 x 30.48,4.2,2.0,ProBook,Unknown,0.0,"HP Probook 11 G2 Laptop (Windows 10, 128GB HDD, Intel Core i3, Black, 11.6 inch)",Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,SD Card Reader,Yes,Standard,Unknown,50821,8.0,11.6,2.16,
Lenovo,ThinkPad E485,lenovo,0,0,0,0,0,0.0,Black,Windows 10 Professional,No,E485,AMD Ryzen 5 2500U,Unknown,Unknown,0.0,1366x768 pixels,802.11 a/b/g/n/ac,2.1,341.00 x 221.00 x 21.40,4.0,1.0,ThinkPad,Unknown,0.0,"Lenovo Thinkpad E485 Laptop (Windows 10, 4GB RAM, 500GB HDD, AMD Ryzen 3, Black, 14.0 Inch)",Unknown,3,Touchpad,Unknown,Unknown,Unknown,2 Speakers,SD Card Reader,Unknown,Unknown,Unknown,58204,8.0,14.0,2.16,
HP,15-BE002TX,hp,10,0,24,0,66,0.0,Turbo Silver,Windows 10,1TB,15-BE002TX,Intel Core i5 6th Gen,Unknown,Unknown,0.0,1366x768 pixels,802.11 ac,2.1,255.00 x 38.40 x 24.00,4.2,3.0,Unknown,Yes,0.0,"HP 15-BE002TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Turbo Silver, 15.6 inch)",Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,SD Card Reader,Yes,Standard,Unknown,54870,8.0,15.6,2.16,29.0
Lenovo,ThinkPad 11E,lenovo,13,0,38,13,38,0.0,Black,Windows 10,No,11E,Intel Celeron Dual Core,Intel Integrated HD Graphics,No,0.0,1366x768 pixels,802.11 n/ac,2.1,Unknown,4.1,3.0,ThinkPad,Yes,0.0,"Lenovo Thinkpad 11E Laptop (Windows 10, 4GB RAM, 320GB HDD, Intel Core m, Black, 11.6 inch)",Unknown,3,Unknown,Unknown,2MB,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,40000,4.0,11.6,2.2,8.0
Asus,X540UA-DB52,asus,0,25,13,0,63,0.0,Black,Windows 10,1TB,X540UA-DB52,Intel Core i5,Unknown,Unknown,0.0,1366x768 pixels,802.11 ac,2.1,251.00 x 280.00 x 30.48,4.2,2.0,Unknown,Unknown,0.0,"Asus X540UA-DB52 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,SD Card Reader,Yes,Standard,Unknown,65366,8.0,15.6,2.16,8.0
Dell,ChromeBook 3380-D44PV,dell,0,0,0,0,0,0.0,Black,Chrome OS,No,3380-D44PV,Intel Celeron Dual Core,Unknown,Unknown,0.0,1366x768 pixels,802.11 ac,2.11,279.00 x 42.70 x 21.00,4.2,2.0,ChromeBook,Yes,0.0,"Dell Chromebook 3380-D44PV Laptop (Chrome, 2GB RAM, 16GB HDD, Intel Celeron, Black, 11.6 inch)",Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,SD Card Reader,Unknown,Standard,Unknown,59800,2.0,11.6,2.16,
Lenovo,ThinkPad L560,lenovo,0,0,0,0,0,0.0,Black,Unknown,500GB,L560,Intel Core i5,Unknown,Unknown,0.0,1920x1080 pixels,802.11 ac,3.22,325.00 x 49.30 x 9.90,4.2,3.0,ThinkPad,Unknown,0.0,"Lenovo Thinkpad L560 Laptop (4GB RAM, 500GB HDD, Intel Core i5, Black, 15.6 inch)",Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,SD Card Reader,Yes,Standard,Unknown,105624,4.0,15.6,2.16,
